call_id,caller_number,called_number,start_time,call_duration,call_status,call_cost,data_usage_mb,data_cost,sms_count,sms_cost,is_roaming,roaming_surcharge,total_cost,t_c
a41d791d-a2c3-4bb1-8373-66bba34eef0d,15094214912,19745776112,24-01-24 21:10,1715,ANSWERED,$17.15 ,2847.41,$14.24 ,40,$0.80 ,FALSE,$0.00 ,$32.19 ,$32.19 
4ea09b84-e9ff-47bc-98cf-0cee9c0fa5a9,15654961262,17172091819,19-01-24 21:10,2445,NO_ANSWER,$24.45 ,105.81,$0.53 ,12,$0.24 ,TRUE,$6.96 ,$32.18 ,$32.18 
f888c531-de12-4619-9336-73a4f49b1ddd,17425026968,15388234787,12-01-24 21:10,1405,NO_ANSWER,$14.05 ,2149.38,$10.75 ,19,$0.38 ,TRUE,$6.99 ,$32.17 ,$32.17 
a4999f31-fdaf-426b-aa87-1c4ecde1869a,18293676667,14306011847,14-07-24 21:10,1038,FAILED,$10.38 ,4199.29,$21.00 ,39,$0.78 ,FALSE,$0.00 ,32.16,$32.16 
3dc172af-c1bb-4d22-80b8-38be34a6d779,18275237834,19598739486,13-05-24 21:10,508,NO_ANSWER,$5.08 ,4685.41,$23.43 ,10,$0.20 ,TRUE,$3.45 ,$32.16 ,$32.16 
3111b1ce-b566-4000-97ac-19bc51e0f089,19277512778,16808038777,02-11-24 21:10,2122,NO_ANSWER,$21.22 ,1844.59,$9.22 ,40,$0.80 ,TRUE,$0.92 ,$32.16 ,$32.16 
47cb4000-2d96-4760-9615-1e41ba607196,16077284597,15567749631,05-03-24 21:10,2123,ANSWERED,$21.23 ,621.15,$3.11 ,41,$0.82 ,TRUE,$6.99 ,$32.15 ,$32.15 
4a5950fe-29b5-4674-a3d9-ee79c9402de1,15199899612,12202932054,19-09-24 21:10,2966,FAILED,$29.66 ,236.97,$1.18 ,47,$0.94 ,TRUE,$0.36 ,$32.14 ,$32.14 
1d6e8cac-e084-4872-88bc-859554934f78,18716186612,17718715673,10-08-24 21:10,2119,FAILED,$21.19 ,264.09,$1.32 ,41,$0.82 ,TRUE,$8.77 ,$32.10 ,$32.10 
dbb6df13-0cfc-4ccb-b1c6-ec533b567be6,14293824256,18606651498,07-06-24 21:10,2983,ANSWERED,$29.83 ,283.86,$1.42 ,42,$0.84 ,FALSE,$0.00 ,$32.09 ,$32.09 
3453a07e-ece1-4b70-87fb-7e054d508046,18041326883,16138363281,21-07-24 21:10,1515,ANSWERED,$15.15 ,2684.91,$13.42 ,24,$0.48 ,TRUE,$3.04 ,$32.09 ,$32.09 
15737ce7-f426-46c0-9f44-23864d42685b,19355368854,18773791031,19-06-24 21:10,1376,FAILED,$13.76 ,3640.87,$18.20 ,6,$0.12 ,FALSE,$0.00 ,$32.08 ,$32.08 
d1050e91-f452-495e-9e29-81181519d143,18493293948,17407703209,14-11-24 21:10,2238,NO_ANSWER,$22.38 ,1932.32,$9.66 ,2,$0.04 ,FALSE,$0.00 ,$32.08 ,$32.08 
b42fea25-0282-4250-ae51-b062c2f8acec,16911774215,13103361085,02-08-24 21:10,672,NO_ANSWER,$6.72 ,4816.39,$24.08 ,13,$0.26 ,TRUE,$1.02 ,$32.08 ,$32.08 
c24242d5-4bcf-4d12-b648-886edaac8f7e,14254665830,15943832329,10-12-23 21:10,2942,ANSWERED,$29.42 ,422.69,$2.11 ,27,$0.54 ,FALSE,$0.00 ,$32.07 ,$32.07 
1037b52b-2e4e-4471-81e3-4554f51e69a7,18161856040,13641959540,16-12-23 21:10,766,BUSY,$7.66 ,4765.47,$23.83 ,29,$0.58 ,FALSE,$0.00 ,$32.07 ,$32.07 
289fa512-ae49-4f9e-b889-df0cadbbf1a6,17248304675,14881035284,26-08-24 21:10,992,ANSWERED,$9.92 ,3098.31,$15.49 ,11,$0.22 ,TRUE,$6.42 ,$32.05 ,$32.05 
b29a3748-a9e3-4d4a-bf9b-8b5b5cd197f9,12533395871,12254221939,12-11-24 21:10,1300,BUSY,$13.00 ,1723.37,$8.62 ,23,$0.46 ,TRUE,$9.95 ,$32.03 ,$32.03 
a8698dde-5c1d-428f-bff6-c738a83bcaf8,19211318206,14358317970,18-03-24 21:10,2170,ANSWERED,$21.70 ,1965.22,$9.83 ,25,$0.50 ,FALSE,$0.00 ,$32.03 ,$32.03 
98167eac-7b0d-4ee3-b044-cb2a9a43a26b,18178438583,16305469128,07-06-24 21:10,2231,NO_ANSWER,$22.31 ,37.72,$0.19 ,33,$0.66 ,TRUE,$8.86 ,32.02,$32.02 
fa4b791d-40ed-4729-821a-710458809e80,13251635355,16044869940,26-07-24 21:10,1866,FAILED,$18.66 ,1799.71,$9.00 ,30,$0.60 ,TRUE,$3.75 ,32.01,$32.01 
4b77944c-f67f-44dc-8c4d-5e75b9b8db3f,18391494890,19118264431,03-12-23 21:10,2936,NO_ANSWER,$29.36 ,61.56,$0.31 ,45,$0.90 ,TRUE,$1.44 ,$32.01 ,$32.01 
c50b3607-7537-447a-8388-f3b7dde9c643,15868262569,12305987400,19-06-24 21:10,2742,ANSWERED,$27.42 ,724.13,$3.62 ,46,$0.92 ,TRUE,$0.04 ,32,$32.00 
e4aa7531-7666-42d1-8b47-021752e95f69,19399005879,18566432012,12-07-24 21:10,889,ANSWERED,$8.89 ,4543.4,$22.72 ,19,$0.38 ,FALSE,$0.00 ,$31.99 ,$31.99 
7ef56496-e977-475f-9974-45b1008b5169,17917277747,19892874886,29-05-24 21:10,2570,BUSY,$25.70 ,1125.85,$5.63 ,33,$0.66 ,FALSE,$0.00 ,$31.99 ,$31.99 
1866e799-49d3-435c-8eab-1275e0780843,15619196722,13627844660,16-03-24 21:10,1851,ANSWERED,$18.51 ,1061.97,$5.31 ,15,$0.30 ,TRUE,$7.86 ,$31.98 ,$31.98 
226fc43e-eeb9-4cbc-a969-c14e9680e6ff,13771836174,17703388895,05-01-24 21:10,1793,NO_ANSWER,$17.93 ,2043.58,$10.22 ,50,$1.00 ,TRUE,$2.83 ,31.98,$31.98 
a3583028-3484-4896-8ae1-77d04c214a70,12155622728,13647706770,29-09-24 21:10,981,NO_ANSWER,$9.81 ,2586.33,$12.93 ,15,$0.30 ,TRUE,$8.93 ,31.97,$31.97 
35a96935-6757-48e0-a088-27ff52e7e2c8,18496759435,14607688260,20-08-24 21:10,2938,FAILED,$29.38 ,482.75,$2.41 ,9,$0.18 ,FALSE,$0.00 ,$31.97 ,$31.97 
88aaf5e7-bc44-4170-9ccb-fe60815838d4,17233363243,13206034922,08-10-24 21:10,1618,ANSWERED,$16.18 ,2800.59,$14.00 ,28,$0.56 ,TRUE,$1.23 ,$31.97 ,$31.97 
1aef54ce-230d-4739-af59-00f2275a7825,18677276136,16725302106,26-10-24 21:10,1847,ANSWERED,$18.47 ,2572.34,$12.86 ,32,$0.64 ,FALSE,$0.00 ,$31.97 ,$31.97 
08f101a7-32ec-4b6f-878b-840008ba11b9,13061304334,12737006003,27-09-24 21:10,1950,NO_ANSWER,$19.50 ,2368.02,$11.84 ,30,$0.60 ,FALSE,$0.00 ,$31.94 ,$31.94 
773a255d-56de-40c4-b3ba-e3d38feb12ce,15198804306,15188403271,01-09-24 21:10,2207,FAILED,$22.07 ,1962.09,$9.81 ,3,$0.06 ,FALSE,$0.00 ,$31.94 ,$31.94 
b0f14bdf-b7e6-41e0-9c3d-d0c6f193a5b1,15769382819,17314847405,24-04-24 21:10,1394,BUSY,$13.94 ,3474.58,$17.37 ,31,$0.62 ,FALSE,$0.00 ,31.93,$31.93 
21a61d7e-b02e-4660-9cda-34b663f138e9,12842961005,14851102539,30-12-23 21:10,1705,BUSY,$17.05 ,2828.88,$14.14 ,37,$0.74 ,FALSE,$0.00 ,$31.93 ,$31.93 
ba348268-2d1b-47db-be35-cdf9a2186243,16014871441,14107786052,24-11-23 21:10,2799,NO_ANSWER,$27.99 ,591.29,$2.96 ,49,$0.98 ,FALSE,$0.00 ,$31.93 ,$31.93 
cfd2a937-fde3-4ad7-a266-78cb4cd59e5a,15515707782,16891956055,03-03-24 21:10,2583,ANSWERED,$25.83 ,722.14,$3.61 ,9,$0.18 ,TRUE,$2.30 ,31.92,$31.92 
922a2be1-8b63-463c-8845-20222b9b2314,12936274325,14852135350,14-10-24 21:10,3090,ANSWERED,$30.90 ,2.36,$0.01 ,50,$1.00 ,FALSE,$0.00 ,$31.91 ,$31.91 
c4153b80-18bd-4c7b-bedf-291d975357fa,14976911559,16098977128,10-12-23 21:10,2663,NO_ANSWER,$26.63 ,912.09,$4.56 ,36,$0.72 ,FALSE,$0.00 ,31.91,$31.91 
c085ad20-2374-42cd-aea3-87c09f7ba70a,19534175791,13237546112,19-02-24 21:10,192,NO_ANSWER,$1.92 ,4560.78,$22.80 ,10,$0.20 ,TRUE,$6.98 ,$31.90 ,$31.90 
37e1fbc7-79e6-4013-ba11-7826ad55dc84,18616634995,18347964443,25-12-23 21:10,1255,FAILED,$12.55 ,3586.74,$17.93 ,45,$0.90 ,TRUE,$0.52 ,$31.90 ,$31.90 
c869df7a-3525-4cba-aae8-32bbd128ee9f,16655875668,17854013561,27-12-23 21:10,1381,FAILED,$13.81 ,3532.24,$17.66 ,21,$0.42 ,FALSE,$0.00 ,$31.89 ,$31.89 
f806c9d7-75b7-496e-858f-d9d8ef8036bd,12752719037,12056812854,14-07-24 21:10,646,ANSWERED,$6.46 ,3018.55,$15.09 ,18,$0.36 ,TRUE,$9.98 ,$31.89 ,$31.89 
3c455bd0-f0a3-4f2e-844b-83848106bf30,19526442453,13071476821,14-10-24 21:10,2268,ANSWERED,$22.68 ,487.23,$2.44 ,32,$0.64 ,TRUE,$6.12 ,31.88,$31.88 
eea54f97-04b1-49e4-ad54-c945ea968eff,19113049986,16296469152,26-08-24 21:10,2098,BUSY,$20.98 ,2155.15,$10.78 ,6,$0.12 ,FALSE,$0.00 ,$31.88 ,$31.88 
589445e6-0622-499c-b230-1452a3f05624,18866244460,15153254416,15-07-24 21:10,90,ANSWERED,$0.90 ,4463.98,$22.32 ,25,$0.50 ,TRUE,$8.16 ,$31.88 ,$31.88 
75934a4b-0138-4fe0-9086-7d8284351c37,15814177071,16281356335,20-05-24 21:10,2010,BUSY,$20.10 ,1959.68,$9.80 ,11,$0.22 ,TRUE,$1.75 ,$31.87 ,$31.87 
09436fc8-64da-4342-8733-0a924a034b30,12007891316,13394433958,09-02-24 21:10,1054,NO_ANSWER,$10.54 ,3118.56,$15.59 ,41,$0.82 ,TRUE,$4.91 ,$31.86 ,$31.86 
8b39b817-ef76-416c-bf1e-7e005773a5bf,19486503309,17066596751,10-05-24 21:10,1441,NO_ANSWER,$14.41 ,1637.37,$8.19 ,44,$0.88 ,TRUE,$8.38 ,$31.86 ,$31.86 
418e5be3-fa03-4958-bcdc-80f6ee4bf3a5,17425056111,15479666103,12-11-24 21:10,1408,FAILED,$14.08 ,3507.79,$17.54 ,12,$0.24 ,FALSE,$0.00 ,31.86,$31.86 
fa408bcf-1021-4526-872a-417df536bd12,16456326490,13744155214,08-07-24 21:10,1559,BUSY,$15.59 ,1511.24,$7.56 ,2,$0.04 ,TRUE,$8.66 ,31.85,$31.85 
7fc3d5b2-9c4a-4914-b6b2-ca79d0d2c799,13694802531,17758563448,26-08-24 21:10,2883,ANSWERED,$28.83 ,528.17,$2.64 ,19,$0.38 ,FALSE,$0.00 ,31.85,$31.85 
1a308a61-9d2f-40b4-82eb-7cd0c26f1e26,17194848858,15323122842,19-07-24 21:10,1046,NO_ANSWER,$10.46 ,4202.4,$21.01 ,18,$0.36 ,FALSE,$0.00 ,31.83,$31.83 
3de38653-f181-41ee-9677-ecc29e8c0c7b,17126036607,15428847030,23-04-24 21:10,1966,ANSWERED,$19.66 ,1082.3,$5.41 ,29,$0.58 ,TRUE,$6.18 ,$31.83 ,$31.83 
5b24c7eb-7598-4d4e-abae-aa7c1e048e5e,19911724759,19224075360,10-07-24 21:10,1645,ANSWERED,$16.45 ,1615.86,$8.08 ,6,$0.12 ,TRUE,$7.17 ,$31.82 ,$31.82 
a55ef299-e086-4365-862f-39e0ec881f37,18637513272,19272193927,15-06-24 21:10,605,ANSWERED,$6.05 ,4563.27,$22.82 ,10,$0.20 ,TRUE,$2.74 ,31.81,$31.81 
0069b075-3df0-4290-88c2-b911eb703a86,13773957083,16502342141,08-10-24 21:10,661,BUSY,$6.61 ,4479.05,$22.40 ,24,$0.48 ,TRUE,$2.32 ,$31.81 ,$31.81 
a689234a-a4c2-4af9-8cda-4bad71dcc92f,18789826080,14224165747,04-04-24 21:10,1510,FAILED,$15.10 ,3335.75,$16.68 ,1,$0.02 ,FALSE,$0.00 ,$31.80 ,$31.80 
8b3a09a2-34c3-445a-8802-3f65695ed080,14207203168,15647302625,04-12-23 21:10,2136,FAILED,$21.36 ,1926.88,$9.63 ,40,$0.80 ,FALSE,$0.00 ,31.79,$31.79 
221be19f-1422-4bce-b679-d1f238544864,12797069852,15697294756,21-02-24 21:10,2044,BUSY,$20.44 ,2115.2,$10.58 ,38,$0.76 ,FALSE,$0.00 ,31.78,$31.78 
3701003c-1a8d-41ac-af40-0f3d27cec7d2,14734244161,17417288026,24-05-24 21:10,862,BUSY,$8.62 ,3421.4,$17.11 ,8,$0.16 ,TRUE,$5.89 ,31.78,$31.78 
bea1f810-1931-4170-bb8c-34b728eece29,13864916927,18941633204,10-12-23 21:10,2110,NO_ANSWER,$21.10 ,1941.66,$9.71 ,48,$0.96 ,FALSE,$0.00 ,31.77,$31.77 
56751c47-ce61-4b4a-bb8b-70ca2572c183,16836061153,17954942020,28-04-24 21:10,2937,FAILED,$29.37 ,306.59,$1.53 ,43,$0.86 ,FALSE,$0.00 ,$31.76 ,$31.76 
aff9372c-b5fb-4d9a-9527-8ffba9c694e7,14528612857,19899621238,24-01-24 21:10,1788,ANSWERED,$17.88 ,2733.9,$13.67 ,10,$0.20 ,FALSE,$0.00 ,31.75,$31.75 
b331d320-f6c7-4b4a-8e10-dfcf0af1c003,16432391784,14222893898,10-09-24 21:10,1982,BUSY,$19.82 ,2276.89,$11.38 ,27,$0.54 ,FALSE,$0.00 ,31.74,$31.74 
d3578a4a-c53f-4c90-8c9c-aa07b27c7842,13212682407,18568409982,22-06-24 21:10,2355,NO_ANSWER,$23.55 ,1479.91,$7.40 ,39,$0.78 ,FALSE,$0.00 ,31.73,$31.73 
89184e0c-e5a7-402f-b82c-c58b8d8bfd0e,15959402620,17289331689,10-09-24 21:10,2331,FAILED,$23.31 ,55.01,$0.28 ,40,$0.80 ,TRUE,$7.34 ,$31.73 ,$31.73 
a7b40b77-aae3-42c2-bf31-27bbdc9b0258,19208607819,16949376787,05-11-24 21:10,2519,ANSWERED,$25.19 ,1268.34,$6.34 ,10,$0.20 ,FALSE,$0.00 ,$31.73 ,$31.73 
5d405f51-b0dd-4fc8-8484-e42b9ac2e56b,18879911878,12592514759,10-08-24 21:10,1790,BUSY,$17.90 ,830.13,$4.15 ,8,$0.16 ,TRUE,$9.51 ,$31.72 ,$31.72 
dac2d160-c381-4d57-9ea4-1b3af9662c11,13883807452,17839755895,11-09-24 21:10,1352,ANSWERED,$13.52 ,2558.73,$12.79 ,50,$1.00 ,TRUE,$4.41 ,$31.72 ,$31.72 
e5c71281-45aa-4fe3-81f9-cdf806f0c1f7,13967365008,15991916004,18-02-24 21:10,2337,ANSWERED,$23.37 ,219.51,$1.10 ,38,$0.76 ,TRUE,$6.48 ,31.71,$31.71 
f64adac5-c720-4e0c-9754-e1e8736a5b34,15367044754,13952151769,20-03-24 21:10,2936,NO_ANSWER,$29.36 ,431.14,$2.16 ,9,$0.18 ,FALSE,$0.00 ,$31.70 ,$31.70 
e64ee2f2-28d4-47eb-8d40-bcc5300c8941,16936842754,14229231217,21-02-24 21:10,1916,ANSWERED,$19.16 ,2419.8,$12.10 ,22,$0.44 ,FALSE,$0.00 ,$31.70 ,$31.70 
9b199ffa-f9e4-4e27-861a-1889e052327d,17531283039,12048297174,01-07-24 21:10,2017,BUSY,$20.17 ,2263.54,$11.32 ,10,$0.20 ,FALSE,$0.00 ,$31.69 ,$31.69 
802da066-ba3d-4e45-8a6d-f90769f15cf4,17726949080,16597071322,04-04-24 21:10,2571,FAILED,$25.71 ,276.29,$1.38 ,17,$0.34 ,TRUE,$4.26 ,31.69,$31.69 
6d094d76-d5b7-4ef0-92b4-276d179fb9d0,16904333395,18655558762,13-05-24 21:10,1566,BUSY,$15.66 ,1241.69,$6.21 ,29,$0.58 ,TRUE,$9.23 ,$31.68 ,$31.68 
1dfcdda6-eda2-4bb9-a40c-9e92ceba5dbd,12744161883,19999309849,06-04-24 21:10,1941,ANSWERED,$19.41 ,2338.72,$11.69 ,29,$0.58 ,FALSE,$0.00 ,$31.68 ,$31.68 
823b58d0-3c9e-47fa-ba3c-6f94993cd58f,18568623483,13565095268,04-06-24 21:10,928,BUSY,$9.28 ,3783.69,$18.92 ,44,$0.88 ,TRUE,$2.59 ,$31.67 ,$31.67 
730011e5-baef-4e54-8f07-814293f24a7e,18515242440,13623235253,28-09-24 21:10,1153,ANSWERED,$11.53 ,3860.3,$19.30 ,42,$0.84 ,FALSE,$0.00 ,31.67,$31.67 
483defe0-cb90-4626-986d-cdfd978c39f6,12315106506,12486363743,13-02-24 21:10,2293,BUSY,$22.93 ,1575.3,$7.88 ,43,$0.86 ,FALSE,$0.00 ,31.67,$31.67 
b234a558-7f9f-4381-8200-aca252670f4a,12867164022,15821332009,29-02-24 21:10,2653,FAILED,$26.53 ,993.15,$4.97 ,8,$0.16 ,FALSE,$0.00 ,$31.66 ,$31.66 
871019ef-e0d4-4521-be12-a95ef6ffe11f,17769518805,17846778653,09-01-24 21:10,1974,BUSY,$19.74 ,1456.6,$7.28 ,36,$0.72 ,TRUE,$3.92 ,31.66,$31.66 
089422c1-4018-409d-be79-79e9313d63dd,13176257794,15829936895,06-05-24 21:10,1518,NO_ANSWER,$15.18 ,3165.41,$15.83 ,32,$0.64 ,FALSE,$0.00 ,$31.65 ,$31.65 
27ccd1d4-a611-4e8e-9fde-ce3129898ee5,13693221220,14033772532,23-12-23 21:10,798,ANSWERED,$7.98 ,4558.84,$22.79 ,44,$0.88 ,FALSE,$0.00 ,$31.65 ,$31.65 
d7fbbd1f-b809-43c4-950e-e5a5c693ad60,13471982129,15484707396,16-11-24 21:10,875,NO_ANSWER,$8.75 ,3706.12,$18.53 ,50,$1.00 ,TRUE,$3.35 ,31.63,$31.63 
764582a7-f746-450f-9756-d30de99f6ff9,16033462937,19325671812,13-11-24 21:10,2039,NO_ANSWER,$20.39 ,2061.62,$10.31 ,46,$0.92 ,FALSE,$0.00 ,31.62,$31.62 
41010965-a018-404a-bcf3-d9a7ad965b49,18443285033,15984089532,01-09-24 21:10,2164,ANSWERED,$21.64 ,1943.23,$9.72 ,13,$0.26 ,FALSE,$0.00 ,$31.62 ,$31.62 
e5185d47-1ff8-42ec-ba29-3a59d8af6620,13549864584,13371871026,21-07-24 21:10,2078,NO_ANSWER,$20.78 ,878.57,$4.39 ,8,$0.16 ,TRUE,$6.29 ,$31.62 ,$31.62 
b4d89771-05c4-43dc-aa58-0c1406ffd641,19403175135,14372216191,04-07-24 21:10,1432,BUSY,$14.32 ,1892.86,$9.46 ,41,$0.82 ,TRUE,$7.01 ,$31.61 ,$31.61 
1ff7631f-3668-485f-9dcd-0b7d9bdc9b51,16335561397,16667322479,15-03-24 21:10,1789,NO_ANSWER,$17.89 ,2568.01,$12.84 ,44,$0.88 ,FALSE,$0.00 ,$31.61 ,$31.61 
0da00980-e0dd-4101-a3f9-e0f816a12d28,12394692987,17946622273,26-02-24 21:10,1022,NO_ANSWER,$10.22 ,3896.28,$19.48 ,21,$0.42 ,TRUE,$1.48 ,31.6,$31.60 
3b7edb9d-0531-424e-9460-70dd079ae94a,17625511512,15389266791,08-07-24 21:10,1343,BUSY,$13.43 ,2083.81,$10.42 ,21,$0.42 ,TRUE,$7.33 ,$31.60 ,$31.60 
aa7a970d-7f02-4090-8f2f-198e32f29812,12944128215,18235628336,08-12-23 21:10,1509,BUSY,$15.09 ,3261.99,$16.31 ,10,$0.20 ,FALSE,$0.00 ,31.6,$31.60 
eed03862-2cf0-4ef9-b4d5-d7a829cdc44e,19491239331,16354663697,20-09-24 21:10,1476,FAILED,$14.76 ,3300.58,$16.50 ,17,$0.34 ,FALSE,$0.00 ,31.6,$31.60 
6b931d77-cca6-4e1b-92ba-ab16e5586252,17709413226,19438684889,13-09-24 21:10,865,FAILED,$8.65 ,4450.49,$22.25 ,34,$0.68 ,FALSE,$0.00 ,$31.58 ,$31.58 
dd283e58-6978-460a-a83f-7e3b1a1ca6dc,18561158638,16513876145,04-10-24 21:10,535,BUSY,$5.35 ,3407.91,$17.04 ,34,$0.68 ,TRUE,$8.50 ,$31.57 ,$31.57 
220cb026-1ee3-4167-b174-8f93b1cb13e4,14262308133,14737773776,23-04-24 21:10,1521,ANSWERED,$15.21 ,2136.76,$10.68 ,5,$0.10 ,TRUE,$5.57 ,31.56,$31.56 
6523bab9-7410-45ab-b671-7a5916bf6750,19056735209,13019614958,22-09-24 21:10,1757,BUSY,$17.57 ,2755.77,$13.78 ,10,$0.20 ,FALSE,$0.00 ,$31.55 ,$31.55 
26e35f42-bfac-4746-915f-4935f77f09b9,18887612804,15351441534,19-05-24 21:10,1955,FAILED,$19.55 ,406.88,$2.03 ,24,$0.48 ,TRUE,$9.48 ,31.54,$31.54 
0532867c-fe32-45de-b287-1efbe612ee55,15069361437,18445512494,03-01-24 21:10,2385,NO_ANSWER,$23.85 ,1102.34,$5.51 ,37,$0.74 ,TRUE,$1.44 ,$31.54 ,$31.54 
9467920b-ea0f-475b-8704-1bb66d378ca6,19058812169,17975387600,03-05-24 21:10,1022,BUSY,$10.22 ,3867.68,$19.34 ,5,$0.10 ,TRUE,$1.87 ,31.53,$31.53 
1d6a28af-f0a4-4f05-9353-ef57972349a9,12946475218,12682955729,09-09-24 21:10,656,BUSY,$6.56 ,4924.66,$24.62 ,17,$0.34 ,FALSE,$0.00 ,$31.52 ,$31.52 
7a430835-17a4-40a6-93ff-bb283fe94303,15288957651,13044602543,12-01-24 21:10,1287,FAILED,$12.87 ,2533.16,$12.67 ,32,$0.64 ,TRUE,$5.34 ,$31.52 ,$31.52 
79509fe1-3cd7-4c44-ba9d-2f5cbfe852e4,17383243660,18036415804,28-02-24 21:10,2756,NO_ANSWER,$27.56 ,267.02,$1.34 ,25,$0.50 ,TRUE,$2.10 ,$31.50 ,$31.50 
6400c316-34be-4ac6-a3ca-9ff0c2af8bd3,16755876213,19956569782,02-07-24 21:10,2208,NO_ANSWER,$22.08 ,1777.95,$8.89 ,26,$0.52 ,FALSE,$0.00 ,$31.49 ,$31.49 
ac235dbd-5305-4fb6-b011-bb45c8f25077,18025065498,18227273972,13-01-24 21:10,647,BUSY,$6.47 ,4818.35,$24.09 ,46,$0.92 ,FALSE,$0.00 ,$31.48 ,$31.48 
eb440865-ddd2-40d6-9e8b-a03d8f023911,19562434413,13734066121,30-09-24 21:10,2095,NO_ANSWER,$20.95 ,1913.32,$9.57 ,20,$0.40 ,TRUE,$0.55 ,$31.47 ,$31.47 
3719cf47-0b74-402b-96d1-9c7f28cf9f16,15178275081,16334217106,27-07-24 21:10,2790,BUSY,$27.90 ,562.37,$2.81 ,38,$0.76 ,FALSE,$0.00 ,$31.47 ,$31.47 
fa46635e-3daf-43dc-9d07-5e96b15904ff,13931628342,13208789591,12-12-23 21:10,827,ANSWERED,$8.27 ,3147.13,$15.74 ,16,$0.32 ,TRUE,$7.12 ,$31.45 ,$31.45 
cc1b1bb8-fe55-4734-a783-e15f21b56fe4,18747579062,14516485743,21-07-24 21:10,1096,FAILED,$10.96 ,3930.98,$19.65 ,42,$0.84 ,FALSE,$0.00 ,$31.45 ,$31.45 
2fb619f3-8a6b-47cb-8830-bbb227f3f2b9,13438715241,18543874140,01-09-24 21:10,3010,BUSY,$30.10 ,108.9,$0.54 ,8,$0.16 ,TRUE,$0.64 ,$31.44 ,$31.44 
c9e3dc0f-687a-4c1c-8cce-22003533c11d,19635488418,18623852213,10-01-24 21:10,987,FAILED,$9.87 ,4145.58,$20.73 ,42,$0.84 ,FALSE,$0.00 ,$31.44 ,$31.44 
72d3f6e6-b511-4772-8475-de581c3b2d81,15209978515,15363119164,05-11-24 21:10,1510,BUSY,$15.10 ,3088.85,$15.44 ,45,$0.90 ,FALSE,$0.00 ,31.44,$31.44 
e085a9d2-fe9b-4333-8106-2ca6b3725d74,13281521752,15891179193,29-07-24 21:10,580,BUSY,$5.80 ,4190.22,$20.95 ,10,$0.20 ,TRUE,$4.48 ,$31.43 ,$31.43 
30bb603b-1d6a-410b-a923-e7ceebcdc0aa,15263152714,16184625889,16-01-24 21:10,940,BUSY,$9.40 ,4112.53,$20.56 ,16,$0.32 ,TRUE,$1.14 ,$31.42 ,$31.42 
65df604e-8af2-49ee-8f71-d08be5b6edd4,14265735390,13145272232,13-07-24 21:10,1376,BUSY,$13.76 ,2883.95,$14.42 ,9,$0.18 ,TRUE,$3.06 ,31.42,$31.42 
049358cd-10b2-491c-b697-9c83c34d014f,18495377459,18339673275,31-08-24 21:10,2084,FAILED,$20.84 ,1243.8,$6.22 ,12,$0.24 ,TRUE,$4.12 ,31.42,$31.42 
f39849d9-edfb-4e50-a064-e319a17aa05d,12691785854,14974918221,12-08-24 21:10,1641,NO_ANSWER,$16.41 ,1492.51,$7.46 ,21,$0.42 ,TRUE,$7.12 ,31.41,$31.41 
e2c1a65e-0064-45cd-8acb-33444d0ce77b,14118306144,19409665208,07-02-24 21:10,448,NO_ANSWER,$4.48 ,3846.9,$19.23 ,15,$0.30 ,TRUE,$7.40 ,31.41,$31.41 
2fdaa376-52bb-4313-b12b-a08e31ba56a7,18238764370,12108963158,06-10-24 21:10,2445,NO_ANSWER,$24.45 ,1240.47,$6.20 ,38,$0.76 ,FALSE,$0.00 ,$31.41 ,$31.41 
5f26a1e8-c956-4b3b-90f5-1e93e8a933d2,13728244856,12722447840,24-02-24 21:10,1527,NO_ANSWER,$15.27 ,3031.98,$15.16 ,49,$0.98 ,FALSE,$0.00 ,$31.41 ,$31.41 
751b5988-3cd4-4590-ab09-0c6016b6c727,16071195649,13731489346,29-02-24 21:10,1667,BUSY,$16.67 ,2832.56,$14.16 ,28,$0.56 ,FALSE,$0.00 ,$31.39 ,$31.39 
22a9f972-e7c2-477b-ace9-d5db41ad6156,13345909502,16312537808,21-05-24 21:10,2245,NO_ANSWER,$22.45 ,1680.26,$8.40 ,27,$0.54 ,FALSE,$0.00 ,$31.39 ,$31.39 
1fc4780b-e230-4b93-a119-6ec915fa615c,12447192513,15566625629,29-09-24 21:10,966,ANSWERED,$9.66 ,3156.36,$15.78 ,32,$0.64 ,TRUE,$5.31 ,31.39,$31.39 
5b7215ad-a7cf-425d-bd46-1e2371ebbeb4,12564015240,19765392448,05-09-24 21:10,1459,ANSWERED,$14.59 ,3228.51,$16.14 ,32,$0.64 ,FALSE,$0.00 ,$31.37 ,$31.37 
bffacbb1-9151-4d29-a101-ada272c0ff10,17819076439,15996784404,27-11-23 21:10,1329,BUSY,$13.29 ,3550.1,$17.75 ,10,$0.20 ,TRUE,$0.13 ,31.37,$31.37 
ee3b3701-aab9-48db-8691-63cd9e4a9c22,19211917272,12803115352,27-04-24 21:10,1967,NO_ANSWER,$19.67 ,2264.65,$11.32 ,18,$0.36 ,FALSE,$0.00 ,$31.35 ,$31.35 
3fe764eb-061e-43ce-99e2-bf15a7004e3f,15045009106,15219984827,24-03-24 21:10,1014,FAILED,$10.14 ,4069.51,$20.35 ,43,$0.86 ,FALSE,$0.00 ,$31.35 ,$31.35 
